,GAME_ID,TEAM_ID,SEASON,NICKNAME,CITY,FGM,FGA,FG3M,FG3A,FTM,FTA,FOULS,isWinner
1448,11100010,1610612753.0,2011,Magic,Orlando,28.0,79.0,11.0,31.0,18.0,24.0,14.0,0
1449,11100011,1610612742.0,2011,Mavericks,Dallas,30.0,79.0,8.0,20.0,24.0,32.0,14.0,1
1450,11100011,1610612760.0,2011,Thunder,Oklahoma City,31.0,55.0,10.0,21.0,34.0,41.0,25.0,1
1451,11100012,1610612737.0,2011,Hawks,Atlanta,31.0,79.0,1.0,13.0,14.0,18.0,15.0,0
1452,11100012,1610612766.0,2011,Hornets,Charlotte,27.0,76.0,5.0,15.0,20.0,27.0,15.0,0
1453,11100013,1610612757.0,2011,Trail Blazers,Portland,43.0,77.0,6.0,23.0,18.0,20.0,16.0,0
1454,11100013,1610612762.0,2011,Jazz,Utah,32.0,77.0,1.0,12.0,25.0,31.0,22.0,0
1455,11100014,1610612746.0,2011,Clippers,Los Angeles,40.0,82.0,13.0,28.0,21.0,26.0,10.0,1
1456,11100014,1610612747.0,2011,Lakers,Los Angeles,30.0,67.0,7.0,16.0,28.0,41.0,21.0,1
1457,11100015,1610612755.0,2011,76ers,Philadelphia,30.0,72.0,7.0,16.0,34.0,44.0,20.0,0
1458,11100015,1610612764.0,2011,Wizards,Washington,35.0,100.0,2.0,18.0,22.0,29.0,11.0,0
1459,11100016,1610612739.0,2011,Cavaliers,Cleveland,32.0,77.0,8.0,23.0,17.0,31.0,18.0,1
1460,11100016,1610612765.0,2011,Pistons,Detroit,26.0,70.0,8.0,18.0,30.0,33.0,24.0,1
1461,11100017,1610612741.0,2011,Bulls,Chicago,39.0,77.0,3.0,15.0,12.0,15.0,13.0,0
1462,11100017,1610612754.0,2011,Pacers,Indiana,32.0,87.0,4.0,14.0,17.0,23.0,10.0,0
1463,11100018,1610612743.0,2011,Nuggets,Denver,48.0,91.0,7.0,22.0,24.0,38.0,20.0,0
1464,11100018,1610612756.0,2011,Suns,Phoenix,41.0,92.0,6.0,24.0,22.0,31.0,16.0,0
1465,11100019,1610612742.0,2011,Mavericks,Dallas,33.0,79.0,6.0,21.0,11.0,13.0,17.0,0
1466,11100019,1610612760.0,2011,Thunder,Oklahoma City,37.0,86.0,6.0,28.0,7.0,11.0,17.0,0
1467,11100020,1610612744.0,2011,Warriors,Golden State,33.0,85.0,3.0,17.0,22.0,31.0,17.0,0
1468,11100020,1610612758.0,2011,Kings,Sacramento,32.0,71.0,10.0,18.0,21.0,34.0,27.0,0
1469,11100021,1610612748.0,2011,Heat,Miami,29.0,70.0,3.0,13.0,39.0,53.0,17.0,0
1470,11100021,1610612753.0,2011,Magic,Orlando,38.0,76.0,8.0,27.0,20.0,36.0,23.0,0
1471,11100022,1610612740.0,2011,Pelicans,New Orleans,33.0,76.0,5.0,10.0,24.0,34.0,15.0,0
1472,11100022,1610612763.0,2011,Grizzlies,Memphis,31.0,82.0,4.0,20.0,14.0,18.0,18.0,0
1473,11100023,1610612757.0,2011,Trail Blazers,Portland,28.0,79.0,7.0,22.0,26.0,32.0,14.0,0
1474,11100023,1610612762.0,2011,Jazz,Utah,31.0,75.0,5.0,16.0,25.0,35.0,20.0,0
1475,11100024,1610612738.0,2011,Celtics,Boston,27.0,69.0,2.0,7.0,25.0,34.0,20.0,0
1476,11100024,1610612761.0,2011,Raptors,Toronto,24.0,74.0,1.0,17.0,24.0,36.0,19.0,0
1477,11100025,1610612751.0,2011,Nets,Brooklyn,33.0,82.0,2.0,13.0,14.0,28.0,20.0,0
1478,11100025,1610612752.0,2011,Knicks,New York,30.0,89.0,8.0,30.0,20.0,33.0,18.0,0
1479,11100026,1610612749.0,2011,Bucks,Milwaukee,35.0,80.0,5.0,19.0,9.0,23.0,14.0,1
1480,11100026,1610612750.0,2011,Timberwolves,Minnesota,29.0,70.0,6.0,15.0,21.0,26.0,22.0,1
1481,11100027,1610612745.0,2011,Rockets,Houston,34.0,77.0,5.0,18.0,22.0,25.0,16.0,0
1482,11100027,1610612759.0,2011,Spurs,San Antonio,35.0,68.0,7.0,14.0,20.0,27.0,18.0,0
1483,11100028,1610612746.0,2011,Clippers,Los Angeles,40.0,83.0,8.0,20.0,20.0,30.0,6.0,0
1484,11100028,1610612747.0,2011,Lakers,Los Angeles,40.0,73.0,12.0,24.0,11.0,14.0,21.0,0
1485,11100029,1610612743.0,2011,Nuggets,Denver,36.0,84.0,5.0,18.0,33.0,41.0,16.0,1
1486,11100029,1610612756.0,2011,Suns,Phoenix,29.0,79.0,7.0,23.0,20.0,32.0,19.0,1
1487,11100030,1610612737.0,2011,Hawks,Atlanta,33.0,81.0,2.0,13.0,24.0,27.0,20.0,0
1488,11100030,1610612766.0,2011,Hornets,Charlotte,28.0,70.0,3.0,11.0,16.0,24.0,20.0,0
1489,11200005,1610612743.0,2012,Nuggets,Denver,41.0,77.0,8.0,17.0,16.0,26.0,26.0,1
1490,11200005,1610612746.0,2012,Clippers,Los Angeles,43.0,84.0,4.0,15.0,14.0,20.0,24.0,1
1491,11200006,1610612764.0,2012,Wizards,Washington,33.0,99.0,6.0,18.0,16.0,21.0,20.0,0
1492,11200006,1610612766.0,2012,Hornets,Charlotte,32.0,71.0,5.0,17.0,31.0,46.0,21.0,0
1493,11200007,1610612740.0,2012,Pelicans,New Orleans,29.0,78.0,6.0,22.0,21.0,34.0,17.0,0
1494,11200007,1610612753.0,2012,Magic,Orlando,27.0,72.0,4.0,21.0,22.0,28.0,20.0,0
1495,11200008,1610612737.0,2012,Hawks,Atlanta,33.0,80.0,8.0,21.0,18.0,24.0,17.0,0
1496,11200008,1610612748.0,2012,Heat,Miami,32.0,71.0,5.0,15.0,10.0,16.0,22.0,0
1497,11200009,1610612744.0,2012,Warriors,Golden State,41.0,73.0,9.0,16.0,19.0,32.0,14.0,1
1498,11200009,1610612747.0,2012,Lakers,Los Angeles,28.0,71.0,5.0,11.0,22.0,31.0,15.0,1
1499,11200013,1610612744.0,2012,Warriors,Golden State,37.0,79.0,3.0,15.0,6.0,10.0,16.0,0
1500,11200013,1610612762.0,2012,Jazz,Utah,30.0,80.0,5.0,12.0,15.0,20.0,18.0,0
1501,11200014,1610612739.0,2012,Cavaliers,Cleveland,30.0,78.0,6.0,15.0,14.0,20.0,22.0,1
1502,11200014,1610612749.0,2012,Bucks,Milwaukee,37.0,84.0,6.0,20.0,17.0,19.0,12.0,1
1503,11200015,1610612741.0,2012,Bulls,Chicago,30.0,84.0,2.0,14.0,30.0,39.0,18.0,0
1504,11200015,1610612763.0,2012,Grizzlies,Memphis,35.0,83.0,2.0,10.0,16.0,27.0,22.0,0
1505,11200016,1610612740.0,2012,Pelicans,New Orleans,38.0,87.0,7.0,20.0,14.0,26.0,9.0,0
1506,11200016,1610612766.0,2012,Hornets,Charlotte,33.0,75.0,8.0,25.0,8.0,15.0,19.0,0
1507,11200017,1610612751.0,2012,Nets,Brooklyn,35.0,87.0,5.0,17.0,20.0,22.0,19.0,1
1508,11200017,1610612752.0,2012,Knicks,New York,34.0,81.0,12.0,29.0,17.0,26.0,19.0,1
1509,11200019,1610612745.0,2012,Rockets,Houston,37.0,86.0,6.0,28.0,27.0,35.0,17.0,0
1510,11200019,1610612760.0,2012,Thunder,Oklahoma City,43.0,90.0,7.0,24.0,12.0,14.0,15.0,0
1511,11200020,1610612750.0,2012,Timberwolves,Minnesota,30.0,74.0,4.0,17.0,20.0,30.0,18.0,0
1512,11200020,1610612754.0,2012,Pacers,Indiana,23.0,66.0,5.0,15.0,19.0,25.0,24.0,0
1513,11200021,1610612756.0,2012,Suns,Phoenix,36.0,87.0,7.0,22.0,17.0,26.0,17.0,0
1514,11200021,1610612758.0,2012,Kings,Sacramento,35.0,86.0,6.0,20.0,26.0,34.0,17.0,0
1515,11200022,1610612747.0,2012,Lakers,Los Angeles,27.0,71.0,2.0,16.0,19.0,21.0,16.0,1
1516,11200022,1610612757.0,2012,Trail Blazers,Portland,37.0,85.0,9.0,24.0,10.0,12.0,15.0,1
1517,11200023,1610612761.0,2012,Raptors,Toronto,35.0,74.0,11.0,26.0,18.0,28.0,15.0,0
1518,11200023,1610612765.0,2012,Pistons,Detroit,41.0,81.0,0.0,13.0,19.0,27.0,15.0,0
1519,11200024,1610612737.0,2012,Hawks,Atlanta,36.0,94.0,8.0,18.0,19.0,23.0,13.0,0
1520,11200024,1610612759.0,2012,Spurs,San Antonio,40.0,77.0,8.0,18.0,13.0,23.0,20.0,0
1521,11200025,1610612752.0,2012,Knicks,New York,34.0,72.0,18.0,33.0,22.0,28.0,15.0,1
1522,11200025,1610612764.0,2012,Wizards,Washington,33.0,78.0,11.0,27.0,24.0,28.0,15.0,1
1523,11200026,1610612753.0,2012,Magic,Orlando,42.0,93.0,3.0,12.0,8.0,12.0,16.0,1
1524,11200026,1610612755.0,2012,76ers,Philadelphia,38.0,85.0,9.0,18.0,17.0,20.0,15.0,1
1525,11200027,1610612740.0,2012,Pelicans,New Orleans,33.0,73.0,5.0,16.0,19.0,24.0,21.0,1
1526,11200027,1610612766.0,2012,Hornets,Charlotte,30.0,76.0,5.0,22.0,22.0,33.0,10.0,1
1527,11200028,1610612746.0,2012,Clippers,Los Angeles,31.0,72.0,7.0,20.0,11.0,27.0,25.0,1
1528,11200028,1610612748.0,2012,Heat,Miami,31.0,77.0,11.0,23.0,21.0,26.0,12.0,1
1529,11200030,1610612761.0,2012,Raptors,Toronto,28.0,71.0,5.0,17.0,21.0,22.0,18.0,0
1530,11200030,1610612765.0,2012,Pistons,Detroit,26.0,75.0,4.0,18.0,19.0,26.0,23.0,0
1531,11200031,1610612750.0,2012,Timberwolves,Minnesota,35.0,73.0,6.0,18.0,15.0,20.0,18.0,0
1532,11200031,1610612754.0,2012,Pacers,Indiana,41.0,94.0,5.0,14.0,9.0,14.0,12.0,0
1533,11200032,1610612739.0,2012,Cavaliers,Cleveland,30.0,73.0,10.0,20.0,16.0,24.0,24.0,1
1534,11200032,1610612741.0,2012,Bulls,Chicago,30.0,86.0,1.0,19.0,22.0,29.0,22.0,1
1535,11200033,1610612740.0,2012,Pelicans,New Orleans,28.0,83.0,8.0,30.0,11.0,16.0,18.0,0
1536,11200033,1610612745.0,2012,Rockets,Houston,37.0,75.0,8.0,21.0,13.0,22.0,13.0,0
1537,11200034,1610612760.0,2012,Thunder,Oklahoma City,29.0,78.0,3.0,15.0,20.0,28.0,21.0,0
1538,11200034,1610612762.0,2012,Jazz,Utah,34.0,81.0,3.0,9.0,26.0,37.0,15.0,0
1539,11200035,1610612756.0,2012,Suns,Phoenix,42.0,82.0,10.0,20.0,10.0,16.0,18.0,0
1540,11200035,1610612757.0,2012,Trail Blazers,Portland,34.0,88.0,8.0,29.0,17.0,20.0,17.0,0
1541,11200036,1610612743.0,2012,Nuggets,Denver,36.0,82.0,6.0,17.0,19.0,32.0,24.0,1
1542,11200036,1610612759.0,2012,Spurs,San Antonio,33.0,78.0,6.0,25.0,19.0,25.0,22.0,1
1543,11200037,1610612751.0,2012,Nets,Brooklyn,37.0,91.0,11.0,34.0,23.0,27.0,16.0,1
1544,11200037,1610612755.0,2012,76ers,Philadelphia,36.0,89.0,7.0,15.0,26.0,28.0,18.0,1
1545,11200038,1610612741.0,2012,Bulls,Chicago,25.0,68.0,3.0,13.0,22.0,35.0,23.0,0
1546,11200038,1610612750.0,2012,Timberwolves,Minnesota,22.0,67.0,4.0,16.0,34.0,51.0,18.0,0
1547,11200039,1610612738.0,2012,Celtics,Boston,31.0,76.0,6.0,23.0,27.0,33.0,19.0,1
1548,11200039,1610612752.0,2012,Knicks,New York,33.0,90.0,3.0,29.0,29.0,38.0,11.0,1
1549,11200040,1610612739.0,2012,Cavaliers,Cleveland,34.0,85.0,6.0,18.0,21.0,28.0,16.0,1
1550,11200040,1610612764.0,2012,Wizards,Washington,34.0,75.0,8.0,24.0,23.0,34.0,16.0,1
1551,11200041,1610612749.0,2012,Bucks,Milwaukee,38.0,82.0,5.0,15.0,27.0,34.0,16.0,0
1552,11200041,1610612765.0,2012,Pistons,Detroit,34.0,87.0,8.0,24.0,15.0,23.0,20.0,0
1553,11200042,1610612747.0,2012,Lakers,Los Angeles,27.0,77.0,4.0,14.0,28.0,41.0,15.0,1
1554,11200042,1610612762.0,2012,Jazz,Utah,36.0,82.0,4.0,11.0,23.0,32.0,13.0,1
1555,11200043,1610612746.0,2012,Clippers,Los Angeles,39.0,78.0,5.0,18.0,16.0,27.0,23.0,1
1556,11200043,1610612748.0,2012,Heat,Miami,32.0,80.0,10.0,27.0,15.0,21.0,18.0,1
1557,11200044,1610612745.0,2012,Rockets,Houston,38.0,88.0,11.0,28.0,20.0,27.0,15.0,1
1558,11200044,1610612759.0,2012,Spurs,San Antonio,46.0,87.0,9.0,26.0,15.0,21.0,13.0,1
1559,11200045,1610612737.0,2012,Hawks,Atlanta,35.0,80.0,6.0,15.0,26.0,34.0,14.0,0
1560,11200045,1610612763.0,2012,Grizzlies,Memphis,41.0,86.0,10.0,21.0,18.0,21.0,18.0,0
1561,11200046,1610612738.0,2012,Celtics,Boston,30.0,79.0,4.0,17.0,11.0,18.0,20.0,0
1562,11200046,1610612755.0,2012,76ers,Philadelphia,43.0,88.0,6.0,14.0,15.0,19.0,12.0,0
1563,11200047,1610612739.0,2012,Cavaliers,Cleveland,40.0,85.0,11.0,25.0,23.0,34.0,14.0,0
1564,11200047,1610612753.0,2012,Magic,Orlando,45.0,95.0,6.0,16.0,15.0,21.0,15.0,0
1565,11200048,1610612761.0,2012,Raptors,Toronto,42.0,92.0,11.0,34.0,25.0,30.0,12.0,1
1566,11200048,1610612763.0,2012,Grizzlies,Memphis,34.0,76.0,6.0,19.0,32.0,40.0,21.0,1
1567,11200049,1610612743.0,2012,Nuggets,Denver,35.0,88.0,9.0,28.0,25.0,34.0,15.0,0
1568,11200049,1610612744.0,2012,Warriors,Golden State,37.0,77.0,11.0,20.0,13.0,22.0,19.0,0
1569,11200050,1610612757.0,2012,Trail Blazers,Portland,34.0,85.0,9.0,29.0,23.0,26.0,19.0,0
1570,11200050,1610612758.0,2012,Kings,Sacramento,44.0,80.0,11.0,22.0,18.0,23.0,14.0,0
1571,11200051,1610612751.0,2012,Nets,Brooklyn,39.0,78.0,8.0,23.0,12.0,23.0,13.0,0
1572,11200051,1610612764.0,2012,Wizards,Washington,32.0,82.0,6.0,20.0,18.0,23.0,8.0,0
1573,11200052,1610612742.0,2012,Mavericks,Dallas,48.0,93.0,9.0,21.0,18.0,29.0,16.0,0
1574,11200052,1610612745.0,2012,Rockets,Houston,42.0,102.0,10.0,24.0,10.0,15.0,17.0,0
1575,11200053,1610612737.0,2012,Hawks,Atlanta,36.0,93.0,9.0,24.0,17.0,23.0,9.0,0
1576,11200053,1610612754.0,2012,Pacers,Indiana,33.0,74.0,5.0,13.0,31.0,35.0,18.0,0
1577,11200054,1610612741.0,2012,Bulls,Chicago,37.0,79.0,4.0,10.0,22.0,25.0,14.0,0
1578,11200054,1610612749.0,2012,Bucks,Milwaukee,36.0,86.0,7.0,18.0,15.0,22.0,13.0,0
1579,11200055,1610612760.0,2012,Thunder,Oklahoma City,48.0,75.0,8.0,15.0,16.0,22.0,15.0,0
1580,11200055,1610612766.0,2012,Hornets,Charlotte,36.0,81.0,8.0,25.0,18.0,23.0,10.0,0
1581,11200057,1610612747.0,2012,Lakers,Los Angeles,27.0,72.0,9.0,22.0,17.0,23.0,16.0,1
1582,11200057,1610612762.0,2012,Jazz,Utah,39.0,73.0,9.0,16.0,27.0,33.0,15.0,1
1583,11200058,1610612738.0,2012,Celtics,Boston,33.0,71.0,9.0,20.0,21.0,24.0,17.0,1
1584,11200058,1610612751.0,2012,Nets,Brooklyn,37.0,76.0,8.0,24.0,15.0,27.0,16.0,1
1585,11200059,1610612753.0,2012,Magic,Orlando,36.0,74.0,4.0,13.0,10.0,15.0,20.0,0
1586,11200059,1610612765.0,2012,Pistons,Detroit,44.0,81.0,10.0,21.0,14.0,22.0,16.0,0
1587,11200060,1610612761.0,2012,Raptors,Toronto,40.0,80.0,4.0,15.0,20.0,27.0,14.0,0
1588,11200060,1610612764.0,2012,Wizards,Washington,37.0,86.0,6.0,18.0,21.0,27.0,15.0,0
1589,11200061,1610612739.0,2012,Cavaliers,Cleveland,35.0,82.0,7.0,22.0,22.0,31.0,14.0,0
1590,11200061,1610612755.0,2012,76ers,Philadelphia,44.0,88.0,12.0,25.0,13.0,21.0,19.0,0
1591,11200062,1610612745.0,2012,Rockets,Houston,41.0,81.0,9.0,22.0,18.0,28.0,18.0,0
1592,11200062,1610612763.0,2012,Grizzlies,Memphis,33.0,88.0,8.0,21.0,28.0,41.0,17.0,0
1593,11200063,1610612744.0,2012,Warriors,Golden State,36.0,79.0,9.0,23.0,17.0,27.0,20.0,1
1594,11200063,1610612758.0,2012,Kings,Sacramento,25.0,75.0,3.0,21.0,35.0,42.0,23.0,1
1595,11200064,1610612743.0,2012,Nuggets,Denver,27.0,71.0,2.0,20.0,24.0,31.0,20.0,0
1596,11200064,1610612757.0,2012,Trail Blazers,Portland,37.0,84.0,13.0,31.0,10.0,15.0,19.0,0
1597,11200065,1610612742.0,2012,Mavericks,Dallas,38.0,82.0,8.0,26.0,10.0,13.0,21.0,1
1598,11200065,1610612756.0,2012,Suns,Phoenix,38.0,86.0,5.0,15.0,19.0,22.0,19.0,1
1599,11200066,1610612746.0,2012,Clippers,Los Angeles,35.0,82.0,2.0,10.0,24.0,39.0,12.0,0
1600,11200066,1610612762.0,2012,Jazz,Utah,33.0,81.0,8.0,18.0,20.0,31.0,17.0,0
1601,11200067,1610612749.0,2012,Bucks,Milwaukee,35.0,81.0,11.0,21.0,13.0,18.0,16.0,1
1602,11200067,1610612763.0,2012,Grizzlies,Memphis,35.0,79.0,4.0,8.0,23.0,25.0,18.0,1
1603,11200068,1610612737.0,2012,Hawks,Atlanta,36.0,86.0,9.0,30.0,16.0,23.0,9.0,0
1604,11200068,1610612740.0,2012,Pelicans,New Orleans,23.0,70.0,4.0,16.0,18.0,26.0,16.0,0
1605,11200069,1610612748.0,2012,Heat,Miami,39.0,82.0,9.0,28.0,18.0,24.0,13.0,0
1606,11200069,1610612765.0,2012,Pistons,Detroit,31.0,88.0,2.0,16.0,14.0,23.0,16.0,0
1607,11200070,1610612738.0,2012,Celtics,Boston,48.0,85.0,11.0,19.0,8.0,10.0,14.0,1
1608,11200070,1610612751.0,2012,Nets,Brooklyn,29.0,78.0,6.0,21.0,21.0,31.0,18.0,1
1609,11200071,1610612752.0,2012,Knicks,New York,33.0,71.0,5.0,27.0,17.0,26.0,17.0,0
1610,11200071,1610612761.0,2012,Raptors,Toronto,41.0,90.0,12.0,26.0,13.0,19.0,17.0,0
1611,11200072,1610612753.0,2012,Magic,Orlando,45.0,82.0,5.0,13.0,17.0,22.0,17.0,0
1612,11200072,1610612754.0,2012,Pacers,Indiana,36.0,89.0,2.0,19.0,22.0,24.0,14.0,0
1613,11200073,1610612741.0,2012,Bulls,Chicago,33.0,79.0,4.0,11.0,22.0,27.0,16.0,0
1614,11200073,1610612750.0,2012,Timberwolves,Minnesota,32.0,75.0,3.0,19.0,14.0,20.0,21.0,0
1615,11200074,1610612756.0,2012,Suns,Phoenix,39.0,79.0,5.0,10.0,14.0,17.0,17.0,0
1616,11200074,1610612760.0,2012,Thunder,Oklahoma City,41.0,83.0,9.0,20.0,16.0,21.0,17.0,0
1617,11200075,1610612747.0,2012,Lakers,Los Angeles,36.0,77.0,8.0,22.0,18.0,23.0,18.0,1
1618,11200075,1610612758.0,2012,Kings,Sacramento,36.0,81.0,9.0,22.0,22.0,27.0,16.0,1
1619,11200076,1610612744.0,2012,Warriors,Golden State,37.0,74.0,7.0,19.0,20.0,26.0,16.0,1
1620,11200076,1610612757.0,2012,Trail Blazers,Portland,31.0,71.0,4.0,17.0,31.0,35.0,16.0,1
1621,11200077,1610612751.0,2012,Nets,Brooklyn,38.0,86.0,6.0,23.0,14.0,23.0,12.0,1
1622,11200077,1610612755.0,2012,76ers,Philadelphia,40.0,81.0,7.0,21.0,19.0,27.0,13.0,1
1623,11200078,1610612737.0,2012,Hawks,Atlanta,37.0,81.0,7.0,24.0,29.0,43.0,20.0,0
1624,11200078,1610612742.0,2012,Mavericks,Dallas,30.0,81.0,4.0,19.0,30.0,39.0,18.0,0
1625,11200079,1610612754.0,2012,Pacers,Indiana,30.0,83.0,4.0,10.0,19.0,22.0,16.0,0
1626,11200079,1610612763.0,2012,Grizzlies,Memphis,30.0,81.0,2.0,14.0,18.0,29.0,7.0,0
1627,11200080,1610612746.0,2012,Clippers,Los Angeles,34.0,66.0,3.0,14.0,20.0,35.0,19.0,0
1628,11200080,1610612762.0,2012,Jazz,Utah,36.0,85.0,8.0,15.0,19.0,28.0,17.0,0
1629,11200081,1610612738.0,2012,Celtics,Boston,40.0,73.0,7.0,15.0,22.0,31.0,20.0,0
1630,11200081,1610612752.0,2012,Knicks,New York,36.0,84.0,8.0,32.0,18.0,20.0,18.0,0
1631,11200082,1610612748.0,2012,Heat,Miami,39.0,74.0,13.0,27.0,13.0,19.0,26.0,0
1632,11200082,1610612759.0,2012,Spurs,San Antonio,39.0,83.0,8.0,23.0,15.0,23.0,19.0,0
1633,11200083,1610612765.0,2012,Pistons,Detroit,28.0,75.0,5.0,20.0,24.0,32.0,20.0,0
1634,11200083,1610612766.0,2012,Hornets,Charlotte,29.0,80.0,5.0,17.0,17.0,25.0,18.0,0
1635,11200084,1610612749.0,2012,Bucks,Milwaukee,34.0,86.0,10.0,21.0,16.0,22.0,18.0,1
1636,11200084,1610612764.0,2012,Wizards,Washington,43.0,90.0,7.0,19.0,9.0,11.0,18.0,1
1637,11200085,1610612753.0,2012,Magic,Orlando,40.0,81.0,5.0,13.0,19.0,23.0,16.0,0
1638,11200085,1610612759.0,2012,Spurs,San Antonio,33.0,81.0,8.0,25.0,26.0,32.0,15.0,0
1639,11200086,1610612747.0,2012,Lakers,Los Angeles,33.0,67.0,7.0,17.0,19.0,29.0,22.0,1
1640,11200086,1610612758.0,2012,Kings,Sacramento,35.0,86.0,8.0,24.0,21.0,21.0,13.0,1
1641,11200087,1610612743.0,2012,Nuggets,Denver,38.0,84.0,10.0,22.0,15.0,22.0,15.0,0
1642,11200087,1610612760.0,2012,Thunder,Oklahoma City,41.0,89.0,15.0,32.0,11.0,12.0,14.0,0
1643,11200088,1610612738.0,2012,Celtics,Boston,28.0,66.0,2.0,10.0,21.0,27.0,20.0,1
1644,11200088,1610612755.0,2012,76ers,Philadelphia,33.0,80.0,7.0,24.0,15.0,22.0,16.0,1
1645,11200089,1610612749.0,2012,Bucks,Milwaukee,37.0,92.0,6.0,23.0,15.0,16.0,15.0,0
1646,11200089,1610612761.0,2012,Raptors,Toronto,35.0,77.0,9.0,20.0,25.0,35.0,18.0,0
1647,11200090,1610612756.0,2012,Suns,Phoenix,37.0,85.0,7.0,18.0,22.0,29.0,22.0,0
1648,11200090,1610612758.0,2012,Kings,Sacramento,34.0,91.0,6.0,19.0,14.0,19.0,16.0,0
1649,11200091,1610612757.0,2012,Trail Blazers,Portland,42.0,73.0,12.0,25.0,24.0,29.0,25.0,0
1650,11200091,1610612762.0,2012,Jazz,Utah,42.0,81.0,6.0,19.0,24.0,36.0,21.0,0
1651,11200092,1610612752.0,2012,Knicks,New York,30.0,79.0,11.0,32.0,19.0,27.0,12.0,0
1652,11200092,1610612755.0,2012,76ers,Philadelphia,39.0,72.0,9.0,21.0,11.0,13.0,17.0,0
1653,11200093,1610612740.0,2012,Pelicans,New Orleans,28.0,84.0,7.0,25.0,11.0,14.0,19.0,0
1654,11200093,1610612742.0,2012,Mavericks,Dallas,27.0,75.0,7.0,26.0,26.0,30.0,10.0,0
1655,11200094,1610612744.0,2012,Warriors,Golden State,28.0,85.0,6.0,17.0,9.0,15.0,22.0,0
1656,11200094,1610612746.0,2012,Clippers,Los Angeles,36.0,89.0,4.0,17.0,12.0,23.0,13.0,0
1657,11200095,1610612748.0,2012,Heat,Miami,35.0,68.0,11.0,33.0,17.0,20.0,22.0,1
1658,11200095,1610612766.0,2012,Hornets,Charlotte,32.0,87.0,9.0,25.0,19.0,27.0,13.0,1
1659,11200096,1610612739.0,2012,Cavaliers,Cleveland,27.0,73.0,3.0,13.0,25.0,31.0,17.0,1
1660,11200096,1610612754.0,2012,Pacers,Indiana,38.0,80.0,7.0,20.0,17.0,25.0,15.0,1
1661,11200097,1610612741.0,2012,Bulls,Chicago,32.0,76.0,5.0,12.0,25.0,33.0,13.0,0
1662,11200097,1610612760.0,2012,Thunder,Oklahoma City,32.0,82.0,6.0,15.0,19.0,23.0,14.0,0
1663,11200098,1610612744.0,2012,Warriors,Golden State,41.0,72.0,8.0,16.0,17.0,28.0,19.0,0
1664,11200098,1610612756.0,2012,Suns,Phoenix,39.0,85.0,7.0,22.0,7.0,14.0,17.0,0
1665,11200099,1610612753.0,2012,Magic,Orlando,38.0,78.0,12.0,21.0,12.0,17.0,17.0,0
1666,11200099,1610612763.0,2012,Grizzlies,Memphis,45.0,88.0,10.0,16.0,15.0,22.0,11.0,0
1667,11200100,1610612740.0,2012,Pelicans,New Orleans,33.0,71.0,8.0,17.0,16.0,24.0,24.0,1
1668,11200100,1610612745.0,2012,Rockets,Houston,37.0,84.0,12.0,27.0,11.0,18.0,21.0,1
1669,11200101,1610612742.0,2012,Mavericks,Dallas,31.0,83.0,3.0,16.0,11.0,18.0,14.0,0
1670,11200101,1610612760.0,2012,Thunder,Oklahoma City,37.0,86.0,6.0,18.0,8.0,10.0,18.0,0
1671,11200102,1610612750.0,2012,Timberwolves,Minnesota,37.0,81.0,8.0,25.0,13.0,16.0,14.0,0
1672,11200102,1610612765.0,2012,Pistons,Detroit,23.0,70.0,5.0,16.0,25.0,36.0,11.0,0
1673,11200104,1610612748.0,2012,Heat,Miami,30.0,71.0,7.0,18.0,27.0,36.0,18.0,1
1674,11200104,1610612764.0,2012,Wizards,Washington,37.0,87.0,10.0,27.0,17.0,24.0,19.0,1
1675,11200105,1610612746.0,2012,Clippers,Los Angeles,37.0,79.0,2.0,10.0,21.0,28.0,17.0,0
1676,11200105,1610612747.0,2012,Lakers,Los Angeles,32.0,68.0,8.0,21.0,19.0,27.0,20.0,0
1677,11200106,1610612749.0,2012,Bucks,Milwaukee,39.0,93.0,7.0,29.0,15.0,20.0,15.0,1
1678,11200106,1610612766.0,2012,Hornets,Charlotte,32.0,90.0,9.0,23.0,17.0,20.0,8.0,1
1679,11200107,1610612757.0,2012,Trail Blazers,Portland,33.0,74.0,5.0,21.0,20.0,26.0,25.0,0
1680,11200107,1610612762.0,2012,Jazz,Utah,38.0,79.0,2.0,5.0,19.0,28.0,17.0,0
1681,11200108,1610612747.0,2012,Lakers,Los Angeles,28.0,66.0,6.0,19.0,20.0,26.0,21.0,1
1682,11200108,1610612758.0,2012,Kings,Sacramento,39.0,86.0,3.0,14.0,13.0,16.0,7.0,1
1683,11200109,1610612743.0,2012,Nuggets,Denver,32.0,80.0,8.0,22.0,22.0,36.0,12.0,1
1684,11200109,1610612746.0,2012,Clippers,Los Angeles,39.0,80.0,6.0,17.0,22.0,25.0,9.0,1
1685,11200110,1610612745.0,2012,Rockets,Houston,41.0,80.0,11.0,29.0,15.0,23.0,12.0,1
1686,11200110,1610612753.0,2012,Magic,Orlando,38.0,96.0,5.0,18.0,11.0,16.0,12.0,1
1687,11200111,1610612741.0,2012,Bulls,Chicago,36.0,79.0,4.0,10.0,21.0,32.0,12.0,0
1688,11200111,1610612754.0,2012,Pacers,Indiana,36.0,81.0,1.0,10.0,17.0,21.0,14.0,0
